"","created_at","screen_name","text"
"430",2019-08-20 20:38:14,"RedRavenOneOne","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"431",2019-08-20 20:36:38,"JamesBobaTea","The Lungs of the planet are going up in flames #WhenYouWerentLooking
#PrayforAmazonia https://t.co/kNEc2NJPLZ"
"432",2019-08-20 20:36:21,"ZarrarSalahPTI","#WhenYouWerentLooking I decided to get another cat. https://t.co/900osrcOyo"
"433",2019-08-20 20:36:07,"ICanSleepWhenI1","#WhenYouWerentLooking The Patriarchy wrote the Bible and women were relegated to “less than” status #WomensRights #women #womenempowerment #TuesdayThoughts https://t.co/3moZrPBo3c"
"434",2019-08-20 20:34:25,"spilt_tae","#WhenYouWerentLooking

<U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533>
<U+2533><U+253B><U+2533><U+253B>    <U+230C> <U+23E0>    <U+2533><U+253B><U+2533><U+253B>
<U+253B><U+2533><U+253B>     <U+1555>( <U+275B>,<U+275B> )<U+1557>  <U+2533><U+253B><U+2533>
<U+2533><U+253B><U+2533><U+253B>     / <U+2323> \   <U+2533><U+253B><U+2533><U+253B>
 <U+0001D64A> <U+0001D64A> <U+0001D64A> <U+0001D643>  <U+0001D654> <U+0001D640> <U+0001D640> <U+0001D63C> <U+0001D63C> <U+0001D63C> <U+0001D63C> <U+0001D643>"
"435",2019-08-20 20:32:58,"jenfaz78","I used the last of the loo roll #WhenYouWerentLooking https://t.co/Np2p3Xb4ME"
"436",2019-08-20 20:32:36,"GhostVes","#WhenYouWerentLooking I was checking you out."
"437",2019-08-20 20:32:53,"GhostVes","#WhenYouWerentLooking I was<U+0001F440>"
"438",2019-08-20 20:32:31,"MarceeCruz9","#WhenYouWerentLooking I removed that obstacle from your diet<U+0001F60F> https://t.co/hVbNHnCtQM"
"439",2019-08-20 20:30:15,"alibenisrshaid","#Baker
#NationalRadioDay
#Islam_is_the_truth
#TuesdayThoughts
#MLS4theLou
#Jared_Dudley
#Yakuza
#WhenYouWerentLooking
#Chuck_Woolery
#Daniel_Craig
Islam is the future of this world 
Ask for any more information 
https://t.co/5BGj0Mgv1C"
"440",2019-08-20 20:29:27,"xfrankwheater","The Lungs of the planet are going up in flames #WhenYouWerentLooking
#PrayforAmazonia https://t.co/kNEc2NJPLZ"
"441",2019-08-20 20:28:49,"coffeenotess","The Lungs of the planet are going up in flames #WhenYouWerentLooking
#PrayforAmazonia https://t.co/kNEc2NJPLZ"
"442",2019-08-20 17:45:21,"stgavalot","You lot really are a two faced bunch and we love it! Please keep playing;
#WhenYouWerentLooking

Big thanks to today's guests; @Rachels_Ratchet &amp; @FlindersEmma for helping out the ever useless @stgavalot 

@AlterEgoTags will be back next week! All on @HashtagRoundup https://t.co/QPasHrHXes"
"443",2019-08-20 17:00:31,"stgavalot","Don't drink that!
#WhenYouWerentLooking I think Bill slipped something in your drink. https://t.co/aeb2uXWl6a"
"444",2019-08-20 17:45:44,"stgavalot","Let's see some more #WhenYouWerentLooking with @HastroTags hosted by @stgavalot @FlindersEmma @Rachels_Ratchet"
"445",2019-08-20 17:33:40,"stgavalot","@HashtagRoundup @HastroTags @stgavalot @FlindersEmma @Rachels_Ratchet #WhenYouWerentLooking~ I got out of the bag. https://t.co/pCrTVfBm65"
"446",2019-08-20 20:28:03,"stgavalot","Thanks to everyone for playing #WhenYouWerentLooking  @AlterEgoTags will return soon!

Next up @HipFireTags then @MusicalHashtags followed by @OpenMicRejects 

All found on the FREE  @HashtagRoundup APP! https://t.co/Mw7tVE7AEw"
"447",2019-08-20 17:20:52,"stgavalot","#WhenYouWerentLooking I hacked your Twitter account and followed your mom."
"448",2019-08-20 16:59:58,"stgavalot","The best stuff happens behind your back so let's play;

#WhenYouWerentLooking

With your hosts; @stgavalot @FlindersEmma &amp; @Rachels_Ratchet 

Join the fun with the FREE @HashtagRoundup APP! https://t.co/WG1y25PXak"
"449",2019-08-20 17:22:52,"stgavalot","Life happened #WhenYouWerentLooking"
"450",2019-08-20 17:23:03,"stgavalot","#WhenYouWerentLooking

I took the last slice https://t.co/o5nEfEY6b3"
"451",2019-08-20 17:17:34,"stgavalot","#WhenYouWerentLooking is this week's @HastroTags hosted by @stgavalot @FlindersEmma @Rachels_Ratchet https://t.co/8XzhMgdoC8"
"452",2019-08-20 17:22:46,"stgavalot","I ate your last slice!  Piece out!!!!
#WhenYouWerentLooking https://t.co/Utkl0hDpa8"
"453",2019-08-20 17:22:49,"stgavalot","#WhenYouWerentLooking

I taught you a lesson about parking over the line. https://t.co/ChYMG14nDw"
"454",2019-08-20 17:24:33,"stgavalot","It's not my fault!
#WhenYouWerentLooking that kid put a sign on your back. https://t.co/zbSE1GXrnx"
"455",2019-08-20 17:19:57,"stgavalot","More #WhenYouWerentLooking with @HastroTags hosted by @stgavalot @FlindersEmma @Rachels_Ratchet"
"456",2019-08-20 17:22:55,"stgavalot","The Lungs of the planet are going up in flames #WhenYouWerentLooking
#PrayforAmazonia https://t.co/kNEc2NJPLZ"
"457",2019-08-20 17:20:33,"stgavalot","Keep rocking #WhenYouWerentLooking with @HastroTags hosted by @stgavalot @FlindersEmma @Rachels_Ratchet"
"458",2019-08-20 17:17:57,"stgavalot","Catch those trade winds and sail away playing #WhenYouWerentLooking with @HastroTags hosted by @stgavalot @FlindersEmma @Rachels_Ratchet - Play along on @HashtagRoundup"
"459",2019-08-20 17:20:27,"stgavalot","Don't shake my hand;
#WhenYouWerentLooking I pulled all of your recycling from the trash
@HastroTags
@stgavalot
@Rachels_Ratchet"
"460",2019-08-20 18:59:55,"Ang3lW1tch","#WhenYouWerentLooking

I ate the last honey bun"
"461",2019-08-20 20:27:33,"Ang3lW1tch","#WhenYouWerentLooking
I got real friends to tell me I had a booger sticking out my nose"
"462",2019-08-20 18:59:30,"Ang3lW1tch","#WhenYouWerentLooking I peed in the ocean <U+0001F608> https://t.co/BHlH7giBzm"
"463",2019-08-20 20:26:09,"Ang3lW1tch","#WhenYouWerentLooking
I root rooted https://t.co/lDO7DgGGlL"
"464",2019-08-20 20:25:52,"MasterLeadPro","@MackenzieLitt13 @MackenzieLusby @DawnHosmer7 @CBethAnderson @dkmarie2216s @rogerbray22 @LailaDoncaster @Travis_Borne @jgmacleodauthor @CarinCamen It is a lovely question!

#RIVER #BOTEseries #theWitch's badass, completed book. (&amp; her reviews are badass too!)

River's secret life is coming for her...you know, the one she doesn't know anything about?

https://t.co/pkkyguPmhg

#mustread #WhenYouWerentLooking #booklovers"
"465",2019-08-20 20:25:41,"judenmarysmomma","Put tiger balm on your vibrator<U+0001F62F> #WhenYouWerentLooking"
"466",2019-08-20 20:24:48,"pattyohohoh","#WhenYouWerentLooking there goes the deposit!

#HeyGodCouldYou #WatchOut and have my back? https://t.co/2R1IcKKI4v"
"467",2019-08-20 20:24:45,"JacobsAviva","#WhenYouWerentLooking, I flashed you."
"468",2019-08-20 20:22:07,"WetSashimi","#WhenYouWerentLooking

<U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533>
<U+2533><U+253B><U+2533><U+253B>    <U+230C> <U+23E0>    <U+2533><U+253B><U+2533><U+253B>
<U+253B><U+2533><U+253B>     <U+1555>( <U+275B>,<U+275B> )<U+1557>  <U+2533><U+253B><U+2533>
<U+2533><U+253B><U+2533><U+253B>     / <U+2323> \   <U+2533><U+253B><U+2533><U+253B>
 <U+0001D64A> <U+0001D64A> <U+0001D64A> <U+0001D643>  <U+0001D654> <U+0001D640> <U+0001D640> <U+0001D63C> <U+0001D63C> <U+0001D63C> <U+0001D63C> <U+0001D643>"
"469",2019-08-20 20:21:39,"IveGotMojo1","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"470",2019-08-20 20:21:03,"MackenzieLusby","@MackenzieLitt13 @MackenzieLusby @DawnHosmer7 @CBethAnderson @dkmarie2216s @rogerbray22 @LailaDoncaster @Travis_Borne @jgmacleodauthor @CarinCamen It is a lovely question!

#RIVER #BOTEseries #theWitch's badass, completed book. (&amp; her reviews are badass too!)

River's secret life is coming for her...you know, the one she doesn't know anything about?

https://t.co/pkkyguPmhg

#mustread #WhenYouWerentLooking #booklovers"
"471",2019-08-20 20:20:56,"piece_of_scrap","#WhenYouWerentLooking I sold it on @eBay 

Don’t like my price? Make an offer!  https://t.co/4rQ8umIh4E

#ebay #reseller #resell #thrift"
"472",2019-08-20 20:20:19,"Greenwolf150","#WhenYouWerentLooking I put peanut butter on your face, but everyone around you is too nice to say anything <U+0001F43A>"
"473",2019-08-20 20:20:16,"Jokyo2020","#WhenYouWerentLooking Here I come! https://t.co/OfyeHYR6n3"
"474",2019-08-20 20:19:59,"notagamcqhen","The Lungs of the planet are going up in flames #WhenYouWerentLooking
#PrayforAmazonia https://t.co/kNEc2NJPLZ"
"475",2019-08-20 20:03:00,"ryen_lesli","One should never cross #theWitch, for I will ruthlessly cut the betrayers from my HAVEN in order to make way for the true...

...and I promise...no one will ever fucking remember you...

#vss365 #TuesdayMotivation #TuesdayThoughts #WhenYouWerentLooking #ICantSleepBecause #mood https://t.co/IUe5C2oF6M"
"476",2019-08-20 20:19:48,"ryen_lesli","@MackenzieLitt13 @MackenzieLusby @DawnHosmer7 @CBethAnderson @dkmarie2216s @rogerbray22 @LailaDoncaster @Travis_Borne @jgmacleodauthor @CarinCamen It is a lovely question!

#RIVER #BOTEseries #theWitch's badass, completed book. (&amp; her reviews are badass too!)

River's secret life is coming for her...you know, the one she doesn't know anything about?

https://t.co/pkkyguPmhg

#mustread #WhenYouWerentLooking #booklovers"
"477",2019-08-20 20:19:05,"ckaty11","The Lungs of the planet are going up in flames #WhenYouWerentLooking
#PrayforAmazonia https://t.co/kNEc2NJPLZ"
"478",2019-08-20 20:18:37,"HeisenbergLab","I planted weeds on your artificial lawn... #WhenYouWerentLooking"
"479",2019-08-20 20:18:11,"SamLitzinger","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"480",2019-08-20 20:17:05,"BloodhoundBunch","#WhenYouWerentLooking

I pissed in your Cheerios https://t.co/vwb78CuJPS"
"481",2019-08-20 20:16:42,"AlfieScott_","The Lungs of the planet are going up in flames #WhenYouWerentLooking
#PrayforAmazonia https://t.co/kNEc2NJPLZ"
"482",2019-08-20 20:16:38,"DeitermanKathy","#WhenYouWerentLooking  in 2016, President Trump won <U+0001F642><U+0001F64F><U+2764><U+FE0F><U+0001F1FA><U+0001F1F8>
#Theydidntthinkshedlose"
"483",2019-08-20 20:16:12,"ThePerks55","#WhenYouWerentLooking Sony decided to do some Sony ass stuff. 

Sure, we don’t have all the details yet, but I will lose it if Spidey somehow gets pulled out of the beautiful tapestry that is the MCU. https://t.co/tGeZgm7fI2"
"484",2019-08-20 20:16:05,"suntastic77","#WhenYouWerentLooking I brought back Planters CHEEZ BALLS <U+203C><U+FE0F> https://t.co/Z03telgIRy"
"485",2019-08-20 20:14:52,"LWM_4_20","#WhenYouWerentLooking i put a glitch in the matrix https://t.co/JaOYSplYJL"
"486",2019-08-20 20:13:03,"GersonHeidinga","#WhenYouWerentLooking 
I crossed the speed limit https://t.co/OYTHHxVqjw"
"487",2019-08-20 20:12:37,"Daedae40223933","#WhenYouWerentLooking i put a glitch in the matrix https://t.co/JaOYSplYJL"
"488",2019-08-20 20:07:03,"Daedae40223933","#WhenYouWerentLooking
I smoked your weed."
"489",2019-08-20 17:03:06,"Comic_grapher","#WhenYouWerentLooking I took all the cookies out of the jar. https://t.co/7fdZV8qEjt"
"490",2019-08-20 17:12:14,"Comic_grapher","I licked the spoon  #WhenYouWerentLooking https://t.co/R3sbSouPxz"
"491",2019-08-20 17:03:18,"Comic_grapher","I ate your last slice!  Piece out!!!!
#WhenYouWerentLooking https://t.co/Utkl0hDpa8"
"492",2019-08-20 20:10:57,"Comic_grapher","#WhenYouWerentLooking I removed that obstacle from your diet<U+0001F60F> https://t.co/hVbNHnCtQM"
"493",2019-08-20 17:05:10,"Comic_grapher","I did something embarrassing.
 #WhenYouWerentLooking https://t.co/hPA1ZAVMJk"
"494",2019-08-20 17:04:40,"Comic_grapher","I was looking at you #WhenYouWerentLooking https://t.co/SzYyprjJHb"
"495",2019-08-20 20:10:37,"KairosOfLife","#WhenYouWerentLooking I hit your room hard with a giant hefty bag on garbage day and I packed it full with all the toys you never play with but whine when I say trash them. And you know what? Neither of you noticed. It’s been a month. #MomWon"
"496",2019-08-20 20:10:36,"marshallscigar","#WhenYouWerentLooking I brought back Planters CHEEZ BALLS <U+203C><U+FE0F> https://t.co/Z03telgIRy"
"497",2019-08-20 20:10:11,"_iamchike","#WhenYouWerentLooking
I smoked your weed."
"498",2019-08-20 20:09:41,"This_Actress","#WhenYouWerentLooking I removed that obstacle from your diet<U+0001F60F> https://t.co/hVbNHnCtQM"
"499",2019-08-20 20:09:25,"AgathaChocolats","#WhenYouWerentLooking I removed that obstacle from your diet<U+0001F60F> https://t.co/hVbNHnCtQM"
"500",2019-08-20 20:07:32,"rotten_egg","#WhenYouWerentLooking

I taught you a lesson about parking over the line. https://t.co/ChYMG14nDw"
"501",2019-08-20 19:34:04,"rotten_egg","#WhenYouWerentLooking I put baby powder in your hair dryer https://t.co/2tJrTXZruX"
"502",2019-08-20 20:06:33,"slacker_Andrew","#WhenYouWerentLooking Jen stole the Internet https://t.co/UqJxtsCzAf"
"503",2019-08-20 20:06:11,"sk84fn","#WhenYouWerentLooking I borrowed your booze. https://t.co/5BiG2LlaO2"
"504",2019-08-20 20:05:35,"larissaalassad","The Lungs of the planet are going up in flames #WhenYouWerentLooking
#PrayforAmazonia https://t.co/kNEc2NJPLZ"
"505",2019-08-20 20:05:19,"FIEFA_22","#WhenYouWerentLooking the planet is dying https://t.co/86c1BLpPRE"
"506",2019-08-20 20:05:03,"gothamroguescos","One should never cross #theWitch, for I will ruthlessly cut the betrayers from my HAVEN in order to make way for the true...

...and I promise...no one will ever fucking remember you...

#vss365 #TuesdayMotivation #TuesdayThoughts #WhenYouWerentLooking #ICantSleepBecause #mood https://t.co/IUe5C2oF6M"
"507",2019-08-20 20:05:02,"kellierose914","#WhenYouWerentLooking I brought back Planters CHEEZ BALLS <U+203C><U+FE0F> https://t.co/Z03telgIRy"
"508",2019-08-20 20:04:31,"Tigertron96","#memes #memesdaily #dankmemes #WhenYouWerentLooking 
______________________________

When the car that drove with you during your entire trip takes a exit: https://t.co/zFx7fbCuWL"
"509",2019-08-20 20:03:59,"gemma_ogrady","The Lungs of the planet are going up in flames #WhenYouWerentLooking
#PrayforAmazonia https://t.co/kNEc2NJPLZ"
"510",2019-08-20 20:03:59,"norsworthyb51","#WhenYouWerentLooking I ate a piece of Parnell's banana cake. It was delicious!<U+0001F34C><U+0001F468><U+200D><U+0001F373>

https://t.co/B6n22ypPGM

#foodie #foodies #foodblog #foodblogger #foodbloggers #foodpics #bananas #cake #desserts #southernfood #TuesdayMotivation #TuesdayThoughts #TravelTuesday #ParnellTheChef https://t.co/kH4sV6bvqy"
"511",2019-08-20 20:02:24,"l_lerz","#WhenYouWerentLooking
I amused myself...... https://t.co/Dn2MexuYkt"
"512",2019-08-20 20:01:26,"LisaJRabbit","#WhenYouWerentLooking I brought back Planters CHEEZ BALLS <U+203C><U+FE0F> https://t.co/Z03telgIRy"
"513",2019-08-20 20:00:12,"HectorDuathlon1","#WhenYouWerentLooking, I was watching you.
When you weren’t looking, I was loving you.
When you weren’t looking, I was sad for you.
When you weren’t looking, I dreamt of you. https://t.co/40mASkdz0T"
"514",2019-08-20 19:59:53,"Brrrrraaaaiiins","#WhenYouWerentLooking I brought back Planters CHEEZ BALLS <U+203C><U+FE0F> https://t.co/Z03telgIRy"
"515",2019-08-20 17:36:48,"Brrrrraaaaiiins","#WhenYouWerentLooking I stuck my hand down my pants to adjust my junk."
"516",2019-08-20 19:59:42,"SpicyNutz","#WhenYouWerentLooking I brought back Planters CHEEZ BALLS <U+203C><U+FE0F> https://t.co/Z03telgIRy"
"517",2019-08-20 17:02:35,"katwomanfifi","#WhenYouWerentLooking I licked your ice cream"
"518",2019-08-20 17:12:33,"katwomanfifi","#WhenYouWerentLooking, I was watching you.
When you weren’t looking, I was loving you.
When you weren’t looking, I was sad for you.
When you weren’t looking, I dreamt of you. https://t.co/40mASkdz0T"
"519",2019-08-20 17:04:47,"katwomanfifi","The best stuff happens behind your back so let's play;

#WhenYouWerentLooking

With your hosts; @stgavalot @FlindersEmma &amp; @Rachels_Ratchet 

Join the fun with the FREE @HashtagRoundup APP! https://t.co/WG1y25PXak"
"520",2019-08-20 19:58:12,"katwomanfifi","#WhenYouWerentLooking, I was watching you.
When you weren’t looking, I was loving you.
When you weren’t looking, I was sad for you.
When you weren’t looking, I dreamt of you. https://t.co/40mASkdz0T"
"521",2019-08-20 17:13:14,"katwomanfifi","#WhenYouWerentLooking I cleaned the toilet with your toothbrush. https://t.co/KalS1VRhXD"
"522",2019-08-20 17:04:40,"katwomanfifi","#WhenYouWerentLooking, I switched our drinks. Now you die. https://t.co/raUmxnMqOE"
"523",2019-08-20 19:57:30,"gissellbeatrice","The Lungs of the planet are going up in flames #WhenYouWerentLooking
#PrayforAmazonia https://t.co/kNEc2NJPLZ"
"524",2019-08-20 19:57:21,"NestMemeBot","#memes #memesdaily #dankmemes #WhenYouWerentLooking 
______________________________

When the car that drove with you during your entire trip takes a exit: https://t.co/zFx7fbCuWL"
"525",2019-08-20 19:57:15,"profMemeMaker","#memes #memesdaily #dankmemes #WhenYouWerentLooking 
______________________________

When the car that drove with you during your entire trip takes a exit: https://t.co/zFx7fbCuWL"
"526",2019-08-20 19:57:01,"GrampaYour","#WhenYouWerentLooking

none of your 'meats' were derived 'Humanely'.

It's why #GoingVegan matters. <U+0001F331> https://t.co/n9vMkb2xai"
"527",2019-08-20 19:56:05,"JustNotNoww","#WhenYouWerentLooking I ate all of your food"
"528",2019-08-20 19:55:37,"MM51344698","I was watching you. #WhenYouWerentLooking https://t.co/flwokiTGUr"
"529",2019-08-20 19:52:57,"MM51344698","#WhenYouWerentLooking I accidentally on purpose looked in the envelope https://t.co/MBVJTfCQVa"
"530",2019-08-20 19:53:22,"MM51344698","#WhenYouWerentLooking I put a little something in your food https://t.co/rdeGakH7Ti"
"531",2019-08-20 19:56:02,"MM51344698","#WhenYouWerentLooking

I took the last slice https://t.co/o5nEfEY6b3"
"532",2019-08-20 19:55:52,"jonestowne","#WhenYouWerentLooking I filled the microwave with potatoes <U+0001F954>"
"533",2019-08-20 19:55:46,"Peanut_SPN","The Lungs of the planet are going up in flames #WhenYouWerentLooking
#PrayforAmazonia https://t.co/kNEc2NJPLZ"
"534",2019-08-20 19:54:40,"marasetzer","#WhenYouWerentLooking

<U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533>
<U+2533><U+253B><U+2533><U+253B>    <U+230C> <U+23E0>    <U+2533><U+253B><U+2533><U+253B>
<U+253B><U+2533><U+253B>     <U+1555>( <U+275B>,<U+275B> )<U+1557>  <U+2533><U+253B><U+2533>
<U+2533><U+253B><U+2533><U+253B>     / <U+2323> \   <U+2533><U+253B><U+2533><U+253B>
 <U+0001D64A> <U+0001D64A> <U+0001D64A> <U+0001D643>  <U+0001D654> <U+0001D640> <U+0001D640> <U+0001D63C> <U+0001D63C> <U+0001D63C> <U+0001D63C> <U+0001D643>"
"535",2019-08-20 19:54:13,"ParnellChef","#WhenYouWerentLooking I ate a piece of Parnell's banana cake. It was delicious!<U+0001F34C><U+0001F468><U+200D><U+0001F373>

https://t.co/B6n22ypPGM

#foodie #foodies #foodblog #foodblogger #foodbloggers #foodpics #bananas #cake #desserts #southernfood #TuesdayMotivation #TuesdayThoughts #TravelTuesday #ParnellTheChef https://t.co/kH4sV6bvqy"
"536",2019-08-20 19:54:12,"Kryptomovies77","#WhenYouWerentLooking
My zipper exposed my eggplant https://t.co/rYwivc3Pmu"
"537",2019-08-20 19:53:28,"90sRUs","#WhenYouWerentLooking  I use to go in your room and steal a soda....sorry mom #90s<U+0001F476><U+0001F3FE>"
"538",2019-08-20 19:53:24,"JessicaNRichar2","#WhenYouWerentLooking We devolved https://t.co/LR9ofcsjex"
"539",2019-08-20 19:52:30,"roscluaran","#WhenYouWerentLooking I did #ScrambleASongTitle <U+0001F608>"
"540",2019-08-20 19:51:43,"jackrussell1111","#WhenYouWerentLooking I threw a  coconut at your head. Ha, told you it wasn't just onions that make you cry <U+0001F61C><U+0001F61C>"
"541",2019-08-20 19:50:50,"leofreckles","#WhenYouWerentLooking one of my tweets didn’t flop"
"542",2019-08-20 19:50:44,"NoemiaZanetti","#WhenYouWerentLooking, I was watching you.
When you weren’t looking, I was loving you.
When you weren’t looking, I was sad for you.
When you weren’t looking, I dreamt of you. https://t.co/40mASkdz0T"
"543",2019-08-20 19:49:45,"Hemp4Victory","#WhenYouWerentLooking I brought back Planters CHEEZ BALLS <U+203C><U+FE0F> https://t.co/Z03telgIRy"
"544",2019-08-20 19:48:29,"Mordecai5280","#WhenYouWerentLooking

I taught you a lesson about parking over the line. https://t.co/ChYMG14nDw"
"545",2019-08-20 19:47:20,"SavageBeauty747","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"546",2019-08-20 19:46:59,"TZZToday","#WhenYouWerentLooking I brought back Planters CHEEZ BALLS <U+203C><U+FE0F> https://t.co/Z03telgIRy"
"547",2019-08-20 19:46:49,"chef_lizette","#WhenYouWerentLooking I brought back Planters CHEEZ BALLS <U+203C><U+FE0F> https://t.co/Z03telgIRy"
"548",2019-08-20 19:46:21,"MrPeanut","#WhenYouWerentLooking I brought back Planters CHEEZ BALLS <U+203C><U+FE0F> https://t.co/Z03telgIRy"
"549",2019-08-20 19:46:19,"attanatari","#WhenYouWerentLooking

<U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533>
<U+2533><U+253B><U+2533><U+253B>    <U+230C> <U+23E0>    <U+2533><U+253B><U+2533><U+253B>
<U+253B><U+2533><U+253B>     <U+1555>( <U+275B>,<U+275B> )<U+1557>  <U+2533><U+253B><U+2533>
<U+2533><U+253B><U+2533><U+253B>     / <U+2323> \   <U+2533><U+253B><U+2533><U+253B>
 <U+0001D64A> <U+0001D64A> <U+0001D64A> <U+0001D643>  <U+0001D654> <U+0001D640> <U+0001D640> <U+0001D63C> <U+0001D63C> <U+0001D63C> <U+0001D63C> <U+0001D643>"
